#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#        <prior id="ucldStdevPrior.c:cpacific" name="distribution">
#            <parameter id="ucldStdev.c:cpacific" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:cpacific" name="distribution">
#            <parameter id="ucldMean.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)	ucldMean.c:cpacific	ucldStdev.c:cpacific	rate.c:cpacific.mean	rate.c:cpacific.variance	rate.c:cpacific.coefficientOfVariation
7710000	-173.60207130212322	NaN	-173.60207130212322	NaN	5468.673330770681	0.026297322271867513	-163.48197140701524	6.634238655619718E-4	0.36840317117468474	0.6315968288253122	-4.594165934992679	747.0334305856238	-5.588817261504671	964.0254138837131	Infinity	0.23136725292997976	Infinity	NaN	NaN
7720000	-154.63238133079815	NaN	-154.63238133079815	NaN	1895.726787349653	0.006577537708777851	-145.70295397212735	0.00111901253550603	0.032612507233436616	0.9673874927665603	-4.7002655845706	726.4098475904103	-5.580459375639968	1033.5710162036255	Infinity	0.042947986399262186	Infinity	NaN	NaN
7730000	-149.30697860108583	NaN	-149.30697860108583	NaN	1238.5894940506157	0.001965453066668181	-142.1792613316037	0.0012627917960206768	0.18269893635831774	0.8173010636416793	-4.556437254595192	739.6039008614498	-5.5258347526775555	994.1245706798704	Infinity	0.001686015133531166	Infinity	NaN	NaN
7740000	-160.97803510181762	NaN	-160.97803510181762	NaN	2879.7549876462485	0.013052457344683369	-150.70974365791596	8.982374055358398E-4	0.18269893635831774	0.8173010636416793	-4.5608737954479555	741.4098708279805	-5.572600789905694	968.8577230399156	Infinity	0.27900700677949103	Infinity	NaN	NaN
7750000	-159.41865999253386	NaN	-159.41865999253386	NaN	2794.595593897345	0.032421147614958644	-147.5841500754914	0.0015975223181817675	0.6939365346397182	0.30606346536027884	-5.077566652403598	782.0375766810462	-7.202774719556161	816.769762300902	Infinity	0.15416421039688363	Infinity	NaN	NaN
7760000	-165.14678460321636	NaN	-165.14678460321636	NaN	4079.288121979417	0.3121644035076565	-153.12006477082642	0.0010740148706007819	0.6939365346397182	0.30606346536027884	-6.541805031155494	873.7421069778788	-5.535149274994744	985.1402854657433	Infinity	0.1755589296351221	Infinity	NaN	NaN
7770000	-153.42849511985077	NaN	-153.42849511985077	NaN	1334.3540521632942	1.7017134069050366	-141.63180373912732	0.0017264934288026552	0.49603042313881057	0.5039695768611865	-4.571179184815211	743.6861576244004	-6.400803893383502	867.5843533270529	Infinity	0.09222264312044673	Infinity	NaN	NaN
7780000	-159.8854405730771	NaN	-159.8854405730771	NaN	1320.9250506038868	2.966913090795768	-147.2117046402426	0.0020035863586318962	0.4090438221271	0.590956177872897	-5.070364194901798	781.5972066449965	-6.14527303309276	1111.4597966892095	Infinity	0.03278433934091438	Infinity	NaN	NaN
7790000	-150.61641877664565	NaN	-150.61641877664565	NaN	1749.1217550911535	1.1349807533537353	-141.6623947454813	0.0016975964224611281	0.4910009523432685	0.5089990476567285	-4.678204301528942	755.2108023227555	-6.138897196909145	889.1137088981346	Infinity	0.0015418242571863508	Infinity	NaN	NaN
7800000	-156.5817389046789	NaN	-156.5817389046789	NaN	2213.898859195537	0.31232105660479953	-146.41937481154554	0.0011724567707384664	0.7059168255223606	0.2940831744776365	-4.701347102583245	757.0759763556539	-6.5127262243814865	1140.6141888422874	Infinity	0.042488515952613576	Infinity	NaN	NaN
7810000	-159.3173566230276	NaN	-159.3173566230276	NaN	2022.6583752604572	0.5972341712894361	-148.59991564492609	0.0012341454088865347	0.3166605612444716	0.6833394387555254	-4.637886971401272	728.9101943622084	-5.642148003125852	1048.5879170027051	Infinity	0.21625980157832692	Infinity	NaN	NaN
7820000	-154.46775677623864	NaN	-154.46775677623864	NaN	1143.5623478537345	1.3626908809413154	-140.3094886010493	0.002512765638366432	0.3586223639836127	0.6413776360163843	-5.3584855326511835	716.504147980366	-8.023158062325994	776.4357209600232	Infinity	0.13557836422104094	Infinity	NaN	NaN
7830000	-152.99935805692422	NaN	-152.99935805692422	NaN	1865.038507706198	1.2534009707870286	-141.20092852389016	0.0017030295680350248	0.29379402425840184	0.7062059757415952	-5.957070451283657	835.5209711646897	-5.532250925671279	987.2389604823785	Infinity	0.08365963122871635	Infinity	NaN	NaN
7840000	-154.59767252340177	NaN	-154.59767252340177	NaN	1378.8512199700797	3.777205303333652	-140.11207393423155	0.002001458807398683	0.29379402425840184	0.7062059757415952	-4.625827158300819	750.5076875149009	-6.252889613474439	1120.7295236702005	Infinity	0.2140541328255503	Infinity	NaN	NaN
7850000	-161.22094707945416	NaN	-161.22094707945416	NaN	2542.8606998309842	3.001478930027648	-148.15492685466998	0.0013951934596641024	0.7718686413948874	0.22813135860510958	-4.5911117267514	746.6487306285811	-5.7262024912716925	1063.5757457021039	Infinity	0.19708706045716434	Infinity	NaN	NaN
7860000	-158.6943414662045	NaN	-158.6943414662045	NaN	1781.9996177191438	4.04705252950442	-143.87718517591335	0.0011247415748782432	0.7718686413948874	0.22813135860510958	-5.620139660386698	814.7323821174673	-5.861388970015184	1082.13163225243	Infinity	0.1156528228306434	Infinity	NaN	NaN
7870000	-161.1401340677264	NaN	-161.1401340677264	NaN	1814.0760903673838	5.613885893167481	-146.41182539813397	0.001385827432274965	0.5665194555813309	0.4334805444186661	-4.5556055110878315	738.4965103348361	-6.141080047266494	1111.0829715189263	Infinity	0.028619945781666357	Infinity	NaN	NaN
7880000	-158.67132137137233	NaN	-158.67132137137233	NaN	1271.7575432654216	6.405795392548418	-140.78861950329957	0.0016561336060317744	0.9566837280814918	0.04331627191850518	-4.606397254544378	748.4688588023757	-6.394098058600531	1131.9082514028419	Infinity	0.36649176343549295	Infinity	NaN	NaN
7890000	-153.6505488154524	NaN	-153.6505488154524	NaN	1004.2523684503459	6.544492726176729	-134.9544055161788	0.0025279404613780844	0.9566837280814918	0.04331627191850518	-4.583918040165905	732.4867372871059	-5.524424262663417	1002.5121443853932	Infinity	0.8227111341903419	Infinity	NaN	NaN
7900000	-154.10098785501285	NaN	-154.10098785501285	NaN	1487.390581849463	0.4551645587554674	-142.33214040316537	0.0011390633559982802	0.9566837280814918	0.04331627191850518	-5.328912528690642	797.1968317440848	-5.847103659856213	919.6265042861206	Infinity	0.28274197857146033	Infinity	NaN	NaN
7910000	-158.4960564670015	NaN	-158.4960564670015	NaN	2670.5067561700716	1.522013896795637	-148.3696015903321	8.023818113123289E-4	0.7431268115762393	0.25687318842375767	-5.0906963201058435	719.0625622465324	-6.364188111045747	870.3790609621283	Infinity	0.002117665115665745	Infinity	NaN	NaN
7920000	-163.07951415381342	NaN	-163.07951415381342	NaN	2066.2260015265415	1.7745346458059186	-148.3557400113121	0.00134818861830347	0.7213095517639451	0.27869044823605194	-6.06582550786664	842.4020856625407	-5.56927559823644	1030.0555748717857	Infinity	0.5998030738363115	Infinity	NaN	NaN
7930000	-156.9835347579531	NaN	-156.9835347579531	NaN	1690.1377269914651	3.110022538725147	-147.25194167523736	0.0010521910283651649	0.6457701797418941	0.3542298202581029	-4.5902558831835325	746.538627964838	-5.5598454366598595	973.265483932902	Infinity	4.900484038520377E-4	Infinity	NaN	NaN
7940000	-153.56235807915021	NaN	-153.56235807915021	NaN	1914.6967478983904	3.110022538725147	-141.81845811995444	0.0018308352001449174	0.6457701797418941	0.3542298202581029	-4.9061065093991925	771.3307732458483	-5.648031618129378	950.2158862815428	Infinity	0.014853830716283517	Infinity	NaN	NaN
7950000	-156.11340012799212	NaN	-156.11340012799212	NaN	1249.0722666136426	2.622813995042744	-143.2179601331401	0.002182568045248849	0.5728195306667014	0.42718046933329556	-6.0841610112012425	712.5082951795821	-6.022373854541002	1099.8263627854124	Infinity	0.017636808957855514	Infinity	NaN	NaN
7960000	-159.58244657946906	NaN	-159.58244657946906	NaN	2256.077311732648	2.622813995042744	-149.64396254008733	0.0019987098040088695	0.5786488479212722	0.42135115207872476	-4.579195862656293	745.000398631463	-5.613227548723081	957.7817978757224	Infinity	0.00200136567985109	Infinity	NaN	NaN
7970000	-158.47059242732874	NaN	-158.47059242732874	NaN	1931.163539119783	2.2740216333985046	-147.17811283658358	0.001120112652410441	0.18163279147154612	0.8183672085284508	-5.049472324937845	719.5604224369893	-5.872351424631339	1083.4557014755223	Infinity	0.015364357519705647	Infinity	NaN	NaN
7980000	-155.92260480185925	NaN	-155.92260480185925	NaN	1884.2198102366508	0.2131213965561514	-143.33257340468634	0.0014510737021958397	0.9201065049508068	0.07989349504919008	-4.953521182434132	774.3501895649299	-6.459904036859521	1136.8060903371452	Infinity	0.49843792165142237	Infinity	NaN	NaN
7990000	-150.68244553048962	NaN	-150.68244553048962	NaN	1290.4516659649862	0.14116363118267644	-141.4813750413088	0.001402502722508571	0.8922496091336272	0.10775039086636967	-4.608610562595359	748.7139405586801	-5.52516867887915	1004.6042582168818	Infinity	0.06873157271444522	Infinity	NaN	NaN
8000000	-152.5812490410514	NaN	-152.5812490410514	NaN	1553.7680032218054	0.2678005726014993	-143.63255066487451	0.001293057890681729	0.9235054431256351	0.07649455687436169	-4.73065247230643	725.4657496967725	-5.750870901347132	932.6557824079352	Infinity	0.018830727081833937	Infinity	NaN	NaN
8010000	-154.57468123414034	NaN	-154.57468123414034	NaN	1801.5271699634836	0.15113858902688365	-142.7776903949296	0.0021468974209172416	0.3966367138835907	0.603363286116406	-4.860267694598439	722.454992602803	-5.973370837870754	905.2094816262734	Infinity	0.45622639297478884	Infinity	NaN	NaN
8020000	-155.46822979829477	NaN	-155.46822979829477	NaN	1829.1767833298813	0.3239549301156421	-146.0150441285271	0.0013598286181999433	0.3966367138835907	0.603363286116406	-4.616529543385688	749.5616145444346	-6.908065061690423	1166.3704506514098	Infinity	0.005579337706490124	Infinity	NaN	NaN
8030000	-152.29987896996911	NaN	-152.29987896996911	NaN	2037.9958312683916	0.11172531010124742	-145.7063958927688	0.0012586452155098984	0.6854715508051901	0.3145284491948066	-4.56255921922634	741.8700008246756	-5.708603279747337	1060.7444747371435	Infinity	2.78406780932634E-4	Infinity	NaN	NaN
8040000	-154.85444448669853	NaN	-154.85444448669853	NaN	1500.6561122477137	0.3157774006004087	-143.6946364627141	0.001068825238629289	0.33571186515712503	0.6642881348428716	-5.4814594305846	806.3532383304586	-5.576177309992866	1032.2702930882576	Infinity	0.20506651001405946	Infinity	NaN	NaN
8050000	-165.845077274714	NaN	-165.845077274714	NaN	3416.694605661118	0.1198343702412135	-151.69210692748683	0.0016966425218179792	0.8939836998358425	0.1060163001641542	-4.782844157685314	724.0953652223666	-6.91663863262104	833.1150148498508	Infinity	0.9149162425779025	Infinity	NaN	NaN
8060000	-150.0118265875876	NaN	-150.0118265875876	NaN	1573.321994133042	0.38673940195456413	-141.5387161011105	0.0018406954567574988	0.8939836998358425	0.1060163001641542	-4.89249297590864	770.4520651059446	-5.621956125783353	1044.2374064770052	Infinity	0.005207646913462224	Infinity	NaN	NaN
8070000	-160.26270328111315	NaN	-160.26270328111315	NaN	2005.2800755359722	0.152504482596706	-148.27231472700603	7.659115993368123E-4	0.4731109216220475	0.5268890783779492	-4.92347983896047	772.4440628103763	-6.217025416954577	1117.7214252174865	Infinity	0.4248847475184648	Infinity	NaN	NaN
8080000	-153.39520175932373	NaN	-153.39520175932373	NaN	1675.6898797507395	0.707179080144205	-142.13733735743034	0.0012561512298388715	0.7137023151970592	0.28629768480293755	-5.6679591429004565	817.6412253038209	-5.745343110895329	933.4816729460873	Infinity	0.09412585619594858	Infinity	NaN	NaN
8090000	-159.34845841800734	NaN	-159.34845841800734	NaN	1959.434660792595	1.0257825630912254	-147.08230561964407	0.001267233575899019	0.8244303529781227	0.17556964702187397	-4.763440255414791	761.7192197963549	-7.678078526051985	792.4442336691548	Infinity	0.05603482774454463	Infinity	NaN	NaN
8100000	-151.47340061381152	NaN	-151.47340061381152	NaN	1245.6998556780425	0.08595438845446852	-140.8793297600719	0.0014140058797493464	0.2548548228259689	0.7451451771740278	-5.063965400677258	781.2054877700267	-5.584818575255218	1034.8453314125304	Infinity	0.22031264733961506	Infinity	NaN	NaN
8110000	-153.34410261689595	NaN	-153.34410261689595	NaN	1811.9982651625337	0.937427525821586	-142.96508285172206	0.0015673577839535224	0.2548548228259689	0.7451451771740278	-4.555747430961569	737.9976333018599	-5.540327355073508	1018.0103502912873	Infinity	0.12447446212135996	Infinity	NaN	NaN
8120000	-154.98721518163367	NaN	-154.98721518163367	NaN	1279.7997038147894	0.937427525821586	-144.03122891544226	0.0015480046042558504	0.2958834769386341	0.7041165230613626	-5.474515927520159	805.935492093143	-6.764389152173345	1157.4979639856072	Infinity	0.008046064582297115	Infinity	NaN	NaN
8130000	-154.94298589651186	NaN	-154.94298589651186	NaN	1292.0895821591296	0.7639550129066355	-142.15480958627256	0.0012814490068785399	0.4945059279496304	0.5054940720503663	-4.58644497473194	732.2508900497863	-6.0910993732378245	893.5114415493326	Infinity	0.609429931819328	Infinity	NaN	NaN
8140000	-152.17451861701232	NaN	-152.17451861701232	NaN	996.831768613609	0.6544785898827327	-140.96515100808222	0.0017390626268028444	0.5662904474402826	0.4337095525597141	-4.558965582413782	740.7963712272968	-5.621463643649261	955.8740610396794	Infinity	0.3404937443410786	Infinity	NaN	NaN
8150000	-153.19650729341896	NaN	-153.19650729341896	NaN	1298.804407409154	0.883732081324484	-142.3262222329528	0.002024574998988457	0.5662904474402826	0.4337095525597141	-4.761322651647492	761.5673684149391	-5.525215918419433	1004.7057395309745	Infinity	0.18766747117284635	Infinity	NaN	NaN
8160000	-157.74467789938822	NaN	-157.74467789938822	NaN	1428.8689760286848	0.2835536684435452	-144.70535214970926	0.0012941241240205794	0.5662904474402826	0.4337095525597141	-5.0540417156210875	780.5970330074424	-5.5883799130618685	1035.8528085006194	Infinity	0.8448014525708799	Infinity	NaN	NaN
8170000	-161.27651866419095	NaN	-161.27651866419095	NaN	2225.8356790712633	0.8143162162508083	-148.64612323177485	8.953302645324165E-4	0.5662904474402826	0.4337095525597141	-5.505060526054229	715.4432680731394	-5.628507048662443	954.3057269519081	Infinity	0.42087441864308955	Infinity	NaN	NaN
8180000	-167.02431720864203	NaN	-167.02431720864203	NaN	3126.9376393645944	0.4458339889328939	-155.32578545686528	9.020311231486179E-4	0.5662904474402826	0.4337095525597141	-4.6671208422970825	754.280639546906	-7.192965131804247	1182.694083790991	Infinity	0.13205940693923232	Infinity	NaN	NaN
8190000	-151.05881303288297	NaN	-151.05881303288297	NaN	1142.4889835743302	0.09375367749162854	-140.403654441347	0.0015623116687176622	0.18769490411479095	0.8123050958852057	-4.556261092731664	737.4757973399684	-5.545978591846124	979.0859508208669	Infinity	0.36204967999072213	Infinity	NaN	NaN
8200000	-148.97475112133966	NaN	-148.97475112133966	NaN	1553.0737475073258	0.23666938422841483	-139.73744298436745	0.0017637115159173785	0.05626404292355883	0.9437359570764379	-4.783943625285273	763.1711018525599	-5.754003065144964	932.1922797976218	Infinity	0.031111469941813456	Infinity	NaN	NaN
8210000	-153.5822972329039	NaN	-153.5822972329039	NaN	1473.3958488133726	0.47249076474674045	-144.13126569378366	0.0014530541973120465	0.535502780095649	0.4644972199043477	-4.576685669069545	744.6125379542725	-5.530083170485743	989.0688964024861	Infinity	0.0630747026388656	Infinity	NaN	NaN
8220000	-167.18457232514317	NaN	-167.18457232514317	NaN	3506.658266438085	0.32062651844002704	-155.29658605337622	9.035912380442555E-4	0.6013626894912383	0.39863731050875845	-6.256074956194119	854.6773530390547	-6.293910409464225	1124.0807551775424	Infinity	0.07902999468303334	Infinity	NaN	NaN
8230000	-150.6582573372724	NaN	-150.6582573372724	NaN	1184.2195163536228	2.253306823828394	-141.3927979233959	0.0013157901421191167	0.6013626894912383	0.39863731050875845	-4.6953991045991925	756.6054121564725	-5.879547904040113	915.6863967265841	Infinity	4.5499302019994615E-4	Infinity	NaN	NaN
8240000	-146.10725175389985	NaN	-146.10725175389985	NaN	1538.8304892351978	0.9302405596448601	-137.5859043173063	0.0018922767573432344	0.662880106741731	0.33711989325826563	-6.312586203581894	858.3858657507667	-5.537922013995917	983.3787516695324	Infinity	1.0040897191349067E-4	Infinity	NaN	NaN
8250000	-157.87203106313925	NaN	-157.87203106313925	NaN	1741.4209421755509	0.5750594936238759	-147.90489723035893	0.0012998508063935337	0.8175176754804987	0.18248232451949803	-4.6597176255067545	727.9209685583625	-7.456197937559439	1196.5751366967183	Infinity	0.002777481517732873	Infinity	NaN	NaN
8260000	-144.1219727253145	NaN	-144.1219727253145	NaN	1140.5327579163688	0.06953708362282521	-133.8443586884428	0.0021654342591933577	0.20942700680526283	0.790572993194734	-5.9370516737539445	834.2643841564701	-5.545653412648311	1020.7579832621318	Infinity	0.04956057823013947	Infinity	NaN	NaN
8270000	-160.13773764700073	NaN	-160.13773764700073	NaN	1659.925861470057	0.22539738091253297	-148.6609036852138	0.0012307995140791222	0.8677666613604917	0.13223333863950504	-4.751687322425671	724.8806902912429	-5.574484240830932	1031.741304837126	Infinity	0.4876787234209273	Infinity	NaN	NaN
8280000	-159.1459634077125	NaN	-159.1459634077125	NaN	1679.8384991186394	0.15000630051329103	-146.4324945050799	8.500008318299072E-4	0.7063911253265931	0.29360887467340363	-5.505379191987544	807.793433733069	-5.527128441984811	992.2286130040429	Infinity	0.6645749468342825	Infinity	NaN	NaN
8290000	-153.47613083948457	NaN	-153.47613083948457	NaN	1362.6947468570388	0.0999998791692319	-143.4597009024795	0.0016870132176042296	0.21747209562664693	0.7825279043733497	-5.184605354306105	788.5290248084261	-5.936048528798723	1090.7678147369384	Infinity	0.055751539261748986	Infinity	NaN	NaN
8300000	-152.39925556344133	NaN	-152.39925556344133	NaN	1527.9877249022675	0.332518086642873	-142.42479525163498	0.0023001170478779416	0.21747209562664693	0.7825279043733497	-4.566248488508194	734.6639379801976	-5.527577288014932	1008.3289480994514	Infinity	0.15890693417293714	Infinity	NaN	NaN
8310000	-156.0538976010814	NaN	-156.0538976010814	NaN	1615.7809171286847	3.179329497866562	-141.29787283093205	0.0017010705221865822	0.21747209562664693	0.7825279043733497	-5.101244540736422	783.4815062519381	-6.021416616962621	1099.7304264274305	Infinity	0.360731459551845	Infinity	NaN	NaN
8320000	-159.33583612122442	NaN	-159.33583612122442	NaN	1737.3460367420332	3.1323917715035345	-147.3137750511062	7.271575936939983E-4	0.33839854220354776	0.661601457796449	-4.652742786021481	753.0295865537706	-5.988618629381464	1096.3856742663245	Infinity	0.02071870451395591	Infinity	NaN	NaN
8330000	-157.14606454574155	NaN	-157.14606454574155	NaN	1617.0488917444106	3.6054304965163686	-144.27695012080375	0.0014700956311384807	0.9537642184010933	0.0462357815989034	-4.617216931691381	730.0230536452405	-5.577582251290582	1032.702761992779	Infinity	0.0852927991616299	Infinity	NaN	NaN
8340000	-163.65410685491483	NaN	-163.65410685491483	NaN	3145.2664238352213	1.7672599994721025	-151.4710050634766	9.620449973928758E-4	0.3400745386784467	0.6599254613215499	-4.560237146349213	735.9063746822028	-5.524150040764465	1000.9090827432253	Infinity	0.32972222464752055	Infinity	NaN	NaN
8350000	-165.67601567520475	NaN	-165.67601567520475	NaN	3099.2726964114904	1.7672599994721025	-153.35850934734398	6.660970154403541E-4	0.3400745386784467	0.6599254613215499	-4.662329161607974	727.8123731323287	-5.6887866654441455	1057.3895367207963	Infinity	0.2973548406733351	Infinity	NaN	NaN
8360000	-152.3105426370622	NaN	-152.3105426370622	NaN	1209.75060579743	0.3451681317198368	-139.9718676326692	0.001818647319711724	0.9546491455513144	0.04535085444868231	-4.567392696258158	734.4770400686192	-6.038551228726392	898.5660303908372	Infinity	0.6215748253456528	Infinity	NaN	NaN
8370000	-158.37203275388072	NaN	-158.37203275388072	NaN	2410.3640816860993	0.3884635838695466	-147.32856175592278	0.0015533547952120968	0.529268215224803	0.4707317847751936	-6.632258706274716	879.9470325802105	-5.586457758439249	1035.3126150961623	Infinity	0.029626731013905797	Infinity	NaN	NaN
8380000	-153.40028928785495	NaN	-153.40028928785495	NaN	1498.593539726334	0.3718639832396182	-143.96637293182778	0.0013648404829480565	0.6351795470067653	0.3648204529932314	-5.883175658065394	830.8973117851622	-5.824830899177047	1077.5528439174584	Infinity	0.0032800504837740877	Infinity	NaN	NaN
8390000	-147.6130024394231	NaN	-147.6130024394231	NaN	948.1474740469617	0.3718639832396182	-137.91756535818408	0.0016604405254352465	0.12827091673948365	0.871729083260513	-4.808923463666845	764.9002647712397	-5.708720989176777	939.236150552485	Infinity	0.05669090827673262	Infinity	NaN	NaN
8400000	-152.70523533321142	NaN	-152.70523533321142	NaN	1209.74746037597	1.2623898114276197	-140.91208448605772	0.0012948035714245975	0.4163418324778798	0.5836581675221169	-4.574631071503297	744.2804711490925	-5.7165167239345145	1062.033540079823	Infinity	0.30712878758613255	Infinity	NaN	NaN
8410000	-149.1407592204768	NaN	-149.1407592204768	NaN	1160.3846625996127	0.09388871046039575	-140.7777354520953	0.001967843614278626	0.0273734274902539	0.9726265725097427	-4.607960198940213	748.6423258284742	-5.645059461225484	950.8165186200243	Infinity	0.013068674065623061	Infinity	NaN	NaN
