#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)
19070000	-151.13226744496563	NaN	-151.13226744496563	NaN	1329.9618833209393	1.0253073607874248	-139.5168257821429	0.0016016540209388037	0.032066282428256154	0.9679337175717423	Infinity	-4.768366552496258	762.0710437447349	-5.821767749539077	922.8431428392378
19080000	-156.61607501519822	NaN	-156.61607501519822	NaN	2223.3867899052843	0.12350333837944312	-144.9508118946013	0.0011137146588148905	0.014329646627484927	0.9856703533725135	Infinity	-5.754405186611415	822.9311536434197	-5.78735459560608	927.440248565294
19090000	-157.85626255569747	NaN	-157.85626255569747	NaN	2494.24488819019	0.3637323517418571	-146.56452317437632	0.001590692361889793	0.014329646627484927	0.9856703533725135	Infinity	-5.400039113500493	716.1844159300628	-5.527967916078798	1008.7854389600451
19100000	-157.7633995988024	NaN	-157.7633995988024	NaN	2246.410890642995	1.5899781380104083	-145.6999414660754	0.001731904723771278	0.19615276212833846	0.80384723787166	Infinity	-4.8955292635290215	721.8175853757151	-5.5779507311876015	1032.8152440170227
19110000	-169.56181886926132	NaN	-169.56181886926132	NaN	3578.234916317326	0.5642021871974281	-157.9925042585607	5.167709640866352E-4	0.19615276212833846	0.80384723787166	Infinity	-5.019123218607946	778.4458347601909	-5.9859892048952466	903.8875153060246
19120000	-148.92267404679149	NaN	-148.92267404679149	NaN	1474.4778800679724	0.2723601254942435	-138.01823431650834	0.0026699285351280654	0.19615276212833846	0.80384723787166	Infinity	-4.555726679021324	738.8937399591749	-6.076352925767584	894.9053563139566
19130000	-154.7718672379064	NaN	-154.7718672379064	NaN	1282.7323626724249	1.1646134067985354	-141.97029205937503	0.0021454131737116354	0.5263160682822479	0.4736839317177506	Infinity	-5.962563322772789	835.8662920009677	-5.6743984489600505	1054.8251274083857
19140000	-162.6827020711421	NaN	-162.6827020711421	NaN	2563.6117010419825	1.1667111713787595	-151.2640885854016	0.0011606522889122057	0.5263160682822479	0.4736839317177506	Infinity	-4.584500718544593	732.4312734132963	-5.667401595817146	946.4662953599545
19150000	-164.1348676995981	NaN	-164.1348676995981	NaN	2210.7402927023163	1.5537277037721418	-151.44627392298491	7.682600672276635E-4	0.9104313963748075	0.08956860362519092	Infinity	-5.607096899678672	714.8014029045031	-5.527769173162349	1008.5562304428817
19160000	-169.0721051798604	NaN	-169.0721051798604	NaN	6203.809120319555	1.5537277037721418	-157.4251683306645	6.498282805763738E-4	0.5889480598205513	0.41105194017944713	Infinity	-4.565734477182545	742.6164668551147	-5.52747466824119	1008.2048144993364
19170000	-156.31274802116533	NaN	-156.31274802116533	NaN	1402.4608916279453	2.1095015980141016	-143.7809027456436	0.0011323792996194267	0.06794236538219156	0.9320576346178069	Infinity	-4.8797384840339495	722.0959671384726	-5.542605193473679	1019.2335510402602
19180000	-170.17344322154503	NaN	-170.17344322154503	NaN	5077.181947508413	0.43018646701945523	-159.47893617316274	5.756585410864316E-4	0.4780336128783667	0.5219663871216318	Infinity	-4.601358442443884	731.0532706989686	-5.662962138918951	1052.6978974393073
19190000	-156.77444399471725	NaN	-156.77444399471725	NaN	1815.709521317246	0.22756954648651648	-145.06099368860205	0.0013815994964657614	0.4780336128783667	0.5219663871216318	Infinity	-5.807774915145927	826.219466456588	-5.678105844482769	944.5027702871567
19200000	-154.76336882076328	NaN	-154.76336882076328	NaN	2068.1976873021326	0.06870466449995169	-144.21553606189264	0.0010869598739316213	0.07386282079826856	0.9261371792017299	Infinity	-4.904353919626538	771.2179746800991	-5.5747741747441495	968.1674834323813
19210000	-163.81550838699664	NaN	-163.81550838699664	NaN	2750.5097225109253	0.7253613836372657	-151.62735395965817	0.0011792826999974713	0.07386282079826856	0.9261371792017299	Infinity	-4.856747612082517	768.1142294375492	-6.606045431618678	1147.1011021322352
19220000	-154.96756457130115	NaN	-154.96756457130115	NaN	1617.3725382100995	0.36889288613894305	-143.9878907774124	0.0012546129859051756	0.18059999699626245	0.819400003003736	Infinity	-4.688816975638799	726.8027001605802	-5.921963932111015	1089.2026023071357
19230000	-152.84420438753247	NaN	-152.84420438753247	NaN	1482.4322429924246	1.3959612858826405	-140.47965822958264	0.0021469512903328505	0.18059999699626245	0.819400003003736	Infinity	-5.398581358363894	716.1953596211777	-5.570003513703326	969.7032033011534
19240000	-156.15102974033135	NaN	-156.15102974033135	NaN	1443.145872013928	0.7179754232631833	-145.22323993112448	0.0010446126606788058	0.3111144814076925	0.688885518592306	Infinity	-4.660198102828426	753.6851108028093	-5.549616283115271	1022.5865286941164
19250000	-160.3241709475445	NaN	-160.3241709475445	NaN	2006.7063201528495	0.005650479818459053	-149.06964768200382	9.671513948358538E-4	0.3522589264557539	0.6477410735442446	Infinity	-4.555607458081312	738.3951148663635	-6.693265327640923	1152.9154412378396
19260000	-160.67833035266221	NaN	-160.67833035266221	NaN	1822.8516627958127	0.2095396159664465	-145.8676657389249	0.0010511061885690185	0.3522589264557539	0.6477410735442446	Infinity	-5.030642148259223	779.1573558321363	-9.570482849511635	1284.4775608134628
19270000	-159.88967465345425	NaN	-159.88967465345425	NaN	2057.4740824388405	0.06411030139097394	-148.73513472179144	0.0013240424901944836	0.1767081258084582	0.8232918741915403	Infinity	-5.454265119845611	804.7178717666106	-5.636164510426236	1047.340424846736
19280000	-144.21972719933646	NaN	-144.21972719933646	NaN	961.1648374830444	0.405535634026997	-132.1112704563457	0.00413260710002182	0.1767081258084582	0.8232918741915403	Infinity	-5.4717138970085575	805.7669498958019	-6.231207211955214	881.0799854723815
19290000	-151.14855221967113	NaN	-151.14855221967113	NaN	1228.3075339354893	1.3173450559297981	-138.9452380761028	0.001486026945565559	0.41643356462573183	0.5835664353742667	Infinity	-5.248503148626786	717.4375178972427	-5.637465939011759	1047.6145397581442
19300000	-160.87467617296195	NaN	-160.87467617296195	NaN	3093.7679935622527	1.3173450559297981	-149.22073582479507	0.001104777203813683	0.6934870339127039	0.3065129660872946	Infinity	-4.564511320037451	742.3434208343452	-5.772083972199642	1070.423753522072
19310000	-154.88289832370415	NaN	-154.88289832370415	NaN	1049.0953731541351	2.203769593404176	-141.47409345259305	0.0020366327410679492	0.742370883583175	0.2576291164168235	Infinity	-5.449734558048834	804.4456038261965	-5.755300719658064	932.0011764123378
19320000	-151.45484095622575	NaN	-151.45484095622575	NaN	1527.9977504786905	0.2154970660833759	-140.3396794291657	0.002011482483571725	0.742370883583175	0.2576291164168235	Infinity	-5.251964551948279	792.5810605043829	-5.6476999090283995	950.2825604368778
19330000	-151.27050728917467	NaN	-151.27050728917467	NaN	1761.384010393893	0.1009201750710706	-140.77828512510902	0.0017683998892455521	0.1712922206284772	0.8287077793715213	Infinity	-4.839240157311886	766.9505083737046	-5.552061831682686	1023.6444972413974
19340000	-157.44520596446893	NaN	-157.44520596446893	NaN	1768.3179966984699	0.005238307820670043	-145.29104916935734	0.001519970990243077	0.5822636397920626	0.4177363602079358	Infinity	-6.159000873920618	848.3745850727122	-5.9899176133702845	903.4796504173839
19350000	-172.14577253510805	NaN	-172.14577253510805	NaN	5549.172061090167	0.009191077261134668	-162.01605575419654	9.984787549933351E-4	0.5976533387211703	0.4023466612788282	Infinity	-4.558115617569251	740.4704424211343	-5.562410086081107	972.3228011213766
19360000	-161.64584954137442	NaN	-161.64584954137442	NaN	2024.9601698714894	0.020897098458235345	-150.10397226102737	9.123922847783396E-4	0.527507349096249	0.4724926509037495	Infinity	-5.370392605004692	716.4108479239915	-6.150587576884097	1111.9355937752896
19370000	-152.53031601198052	NaN	-152.53031601198052	NaN	1629.6848895801938	0.6037684162450713	-141.17947690532375	0.0021532108579863335	0.43847233323232393	0.5615276667676744	Infinity	-5.216723276204295	790.4631467291463	-5.5303474142073865	988.8297761753644
19380000	-169.66287221096093	NaN	-169.66287221096093	NaN	5175.72399681373	0.5994910093042204	-157.42309323162937	6.487346691107098E-4	0.8075041337055331	0.1924958662944652	Infinity	-5.396803491767567	801.2677862773285	-6.24348447825976	1119.9479686419904
19390000	-177.14102347590037	NaN	-177.14102347590037	NaN	4799.011182155484	2.245826135984098	-163.00477069363376	4.1259050016419744E-4	0.06933906708725848	0.9306609329127399	Infinity	-6.315729012519364	858.5929819057375	-5.574697633763137	1031.8084625753502
19400000	-155.02548409265066	NaN	-155.02548409265066	NaN	1495.3625211863523	2.245826135984098	-142.35455826218464	0.0012708939350289724	0.3405848395081926	0.6594151604918057	Infinity	-4.890674605940681	721.9020115296751	-5.53442508854123	985.6358993678921
19410000	-149.5046711833502	NaN	-149.5046711833502	NaN	1611.795302117658	0.5274795418935859	-138.53197741492122	0.0019877500486820427	0.7012105588431519	0.2987894411568465	Infinity	-4.637683482318753	728.920198874269	-5.807530744216649	924.7109536487698
19420000	-165.7409046195889	NaN	-165.7409046195889	NaN	3936.62214680913	0.8149080146373441	-153.81976347916708	7.43765798354669E-4	0.7012105588431519	0.2987894411568465	Infinity	-5.44646905123534	804.2493903862098	-5.659764074549124	1052.0874947288426
19430000	-152.80653602243822	NaN	-152.80653602243822	NaN	1353.3660732437042	0.08270361568523985	-142.22819224887388	0.0014364743750702534	0.5064410028498386	0.49355899715015983	Infinity	-4.955302239214046	774.4625163587837	-5.540337918665085	1018.016214625898
19440000	-154.3996285986637	NaN	-154.3996285986637	NaN	1449.4873463525325	0.5380136950542314	-143.55433852565855	0.0014166460180868843	0.5064410028498386	0.49355899715015983	Infinity	-4.777920107892052	762.7478685326109	-5.5293562700588925	1010.2445603772233
19450000	-161.3680064827649	NaN	-161.3680064827649	NaN	2222.016405407921	0.2267781818556147	-149.29453639569422	7.341095859690657E-4	0.23068382639213042	0.769316173607868	Infinity	-6.074948411317154	842.9836354716057	-5.77174349389791	1070.3753898326888
19460000	-160.32134931797864	NaN	-160.32134931797864	NaN	2608.147341611278	0.7280874288097455	-149.25425091782512	9.557354394286636E-4	0.6161477529296351	0.38385224707036325	Infinity	-4.756862722521836	724.743986394361	-5.582148248821951	1034.070377053736
19470000	-163.84676087931305	NaN	-163.84676087931305	NaN	1882.2829411507496	3.0111123158181474	-149.82749099820086	8.605022014730354E-4	0.6170455362021044	0.3829544637978939	Infinity	-5.184957297088491	788.5502436227362	-5.823200268205571	1077.3422974849864
19480000	-159.6871446429349	NaN	-159.6871446429349	NaN	1723.0678873096738	0.551095739043631	-148.5444570718156	0.0013714052811038687	0.6170455362021044	0.3829544637978939	Infinity	-4.560366947363112	741.2586777068543	-6.031224884712537	1100.7091024207616
19490000	-155.6129715295606	NaN	-155.6129715295606	NaN	1491.7035372689413	1.0535025150288098	-143.47762977337422	0.00152710370642061	0.7405118057537974	0.25948819424620106	Infinity	-5.529270782382886	809.2337902758511	-5.552568458774685	976.1421964204912
19500000	-163.06634939535138	NaN	-163.06634939535138	NaN	2198.7758260366995	0.48164422743592494	-151.77877451153267	0.001110079813106198	0.42023067064385067	0.5797693293561478	Infinity	-4.6105183560099565	730.4349744484842	-6.195412300372825	1115.870926567458
19510000	-153.80852709850652	NaN	-153.80852709850652	NaN	1443.7937626355026	0.3505186666047858	-143.0683356937213	0.0014163542723271113	0.230293704610728	0.7697062953892704	Infinity	-4.843551628796398	767.2383604971735	-5.546121109384008	979.0179170761129
19520000	-158.4034669115856	NaN	-158.4034669115856	NaN	1919.147028110794	1.2758184166303572	-146.52680173150623	0.0013553993934151967	0.5846776089474106	0.41532239105258784	Infinity	-4.70744224809523	726.1747845867937	-5.893404515353817	1085.9413516487905
19530000	-160.60685719532586	NaN	-160.60685719532586	NaN	2559.552535276269	0.12364689568936481	-149.76162834599927	0.0010825450098194175	0.5846776089474106	0.41532239105258784	Infinity	-5.181354196638906	718.0812807606673	-5.5402277569983305	982.0450353352802
19540000	-148.6620914517346	NaN	-148.6620914517346	NaN	998.457995530444	0.09553716222210441	-134.38849696537648	0.002976313728802234	0.0011153396835787976	0.9988846603164196	Infinity	-6.1699487367562345	712.1851833264992	-8.008108587379787	777.1098984617297
19550000	-147.28125795550943	NaN	-147.28125795550943	NaN	1297.678273908401	0.7607465705876131	-136.31371503824826	0.002393417135018867	0.7107262287310894	0.2892737712689091	Infinity	-4.67569872464364	727.283331585267	-5.531097622029922	988.1772229682214
19560000	-163.59136558293508	NaN	-163.59136558293508	NaN	2282.611137446692	1.7782721153692118	-150.84084747446306	0.0018978641657341234	0.10802794937173155	0.8919720506282669	Infinity	-4.9103434950579254	771.603087652712	-6.061902498044868	1103.7105374445725
19570000	-154.1734356314487	NaN	-154.1734356314487	NaN	1453.7957706186635	2.0296109203762844	-140.9244592074474	0.0021525709711352884	0.385774980659227	0.6142250193407714	Infinity	-5.407196490488557	716.1309620929686	-5.812169013136463	1075.902607852919
19580000	-165.37560738101885	NaN	-165.37560738101885	NaN	1875.6584614514695	0.2164811949818167	-153.1260837036181	0.0010889487647065944	0.385774980659227	0.6142250193407714	Infinity	-4.863105640199477	768.5336093861634	-7.169936842219458	1181.4292216279778
19590000	-151.15844879537087	NaN	-151.15844879537087	NaN	1258.0285772609	0.36236880288736534	-138.9523619677627	0.0015365028265928687	0.791808687951181	0.2081913120488174	Infinity	-4.720579066099424	758.5620752487345	-7.123138958621395	821.1687812808608
19600000	-156.2932453758423	NaN	-156.2932453758423	NaN	1940.9342877400336	0.3730437153651834	-145.6120180270398	0.001441026123999178	0.791808687951181	0.2081913120488174	Infinity	-4.735575828517609	725.3243178261944	-5.572607804919736	1031.1445294480336
19610000	-156.98883207049337	NaN	-156.98883207049337	NaN	1962.639482073295	0.09380484997819172	-146.33974252838541	0.0015809023823005414	0.6417284897027641	0.35827151029723436	Infinity	-4.586438192137809	746.0337357577449	-5.968846499991934	1094.312012045038
19620000	-157.80264886648322	NaN	-157.80264886648322	NaN	2315.368848268498	0.7835305782653421	-146.78293590403328	0.001494165889028516	0.6417284897027641	0.35827151029723436	Infinity	-4.566821854679027	734.5689478697492	-5.66936052950557	1053.898387789025
19630000	-160.92119297338783	NaN	-160.92119297338783	NaN	2463.7322259683547	1.5760851209099396	-148.73783307459473	0.0021911939310802248	0.3428257358118606	0.6571742641881377	Infinity	-5.082878386276824	782.3619880542798	-5.524396391606322	997.6013653318682
19640000	-167.2552048324133	NaN	-167.2552048324133	NaN	4764.2610191463045	0.7686449997559559	-154.8566334597975	6.342182093769512E-4	0.5714797485151603	0.4285202514848381	Infinity	-6.019018174726625	839.4289877009641	-5.610908198133216	958.3347917464819
19650000	-154.0219718349504	NaN	-154.0219718349504	NaN	1386.257128838896	0.25896200193406665	-143.362979651638	0.0012959922865000606	0.4778538301510907	0.5221461698489076	Infinity	-4.635759107558163	729.0156319787952	-5.764271073820179	1069.3054622129332
19660000	-164.0573195907437	NaN	-164.0573195907437	NaN	3301.035720884779	1.035422685293268	-152.7356379557183	9.952404694933816E-4	0.1719722304633664	0.8280277695366318	Infinity	-4.556847339655489	739.8625113455001	-5.729411610076643	935.9214714769636
19670000	-151.85974368471034	NaN	-151.85974368471034	NaN	1470.0213449507978	1.1348546751183946	-139.91888663711993	0.0016149548870229627	0.904672408370933	0.09532759162906523	Infinity	-4.595603770780121	731.4821854641461	-6.2103986016918995	882.8428506236913
19680000	-160.20243512464214	NaN	-160.20243512464214	NaN	2006.1596090064872	1.8767933393982568	-147.78200858250506	0.001017247628950831	0.10673476393058878	0.8932652360694094	Infinity	-4.568678903296526	743.2194837704227	-5.974954299442291	905.042580042471
19690000	-156.1542640679108	NaN	-156.1542640679108	NaN	2158.085084712287	0.3943915115304923	-145.2387704513303	0.0012505652368612942	0.7520794154212264	0.24792058457877186	Infinity	-4.895571959414511	770.6513201070435	-5.62553014563544	954.9619213458931
19700000	-161.6470104263705	NaN	-161.6470104263705	NaN	2413.028447665639	1.607453138801148	-149.681451938551	9.602704467629406E-4	0.41780838270822995	0.5821916172917683	Infinity	-4.810493634319484	723.4650349095014	-5.547611714698917	1021.6808650686049
19710000	-157.58868442076994	NaN	-157.58868442076994	NaN	2035.3568296000192	0.09496528503252723	-147.02204267446197	0.002676821482513436	0.4389794623533899	0.5610205376466083	Infinity	-4.882662332825083	769.8137550314011	-5.589014128450385	1036.02926845153
19720000	-163.1763419089733	NaN	-163.1763419089733	NaN	3705.7599617462233	1.942287270068975	-150.93574620041105	9.729150917988863E-4	0.030021329247904294	0.9699786707520939	Infinity	-4.572303555682285	733.7732141520607	-5.726004882810999	1063.5446557340954
19730000	-155.05128647590868	NaN	-155.05128647590868	NaN	1968.0360289227215	2.281721700059859	-142.29379139850823	0.0013153236912637934	0.07811312808385502	0.9218868719161432	Infinity	-4.871586859118479	769.0905375408563	-5.604186518222116	959.9805549690273
19740000	-157.45604659905405	NaN	-157.45604659905405	NaN	1373.1900127685572	0.5024572662533475	-145.99249807052905	0.001509375390706045	0.07811312808385502	0.9218868719161432	Infinity	-4.55741093109646	740.157822520074	-6.40368033117519	867.3673032783827
19750000	-160.75414544652833	NaN	-160.75414544652833	NaN	2693.26678017593	0.5045347969300764	-148.69312169045423	0.0014724090560384894	0.2545909924424556	0.7454090075575426	Infinity	-5.647840754258391	816.41602269013	-5.9086482048856235	912.3028523048943
19760000	-160.55613379814076	NaN	-160.55613379814076	NaN	1879.2598721891259	0.6828045192245393	-148.66839694905482	0.0010682386631795803	0.4685640280183372	0.531435971981661	Infinity	-5.290927079945732	794.9191678477937	-5.914005249915673	1088.3058922975029
19770000	-152.1691136817504	NaN	-152.1691136817504	NaN	1671.1998625066121	1.2069033693347446	-140.59893518299313	0.002970741513953809	0.05736289241925091	0.9426371075807474	Infinity	-4.748002883127899	760.6031923876941	-5.6152722462946	957.3002278456113
19780000	-165.1132546503875	NaN	-165.1132546503875	NaN	2958.0623527999905	0.8911385026417394	-153.8714765993031	8.956301632729465E-4	0.5874145031472273	0.412585496852771	Infinity	-4.581321174551783	745.3156146516412	-5.769318373890858	1070.0299442664484
19790000	-166.80188275381872	NaN	-166.80188275381872	NaN	2958.5860090459205	4.561676735165185	-151.54825892224915	8.73470718115131E-4	0.376455233737627	0.6235447662623713	Infinity	-5.015433609122832	778.2175051632498	-5.676513487281581	1055.2095586087803
19800000	-160.0732152377053	NaN	-160.0732152377053	NaN	2050.6007524619413	1.8569287810229922	-147.29763072742514	0.0015743930046767261	0.376455233737627	0.6235447662623713	Infinity	-5.16852807134346	787.5590370294753	-5.750127657913701	1067.23376216172
19810000	-161.33407143022367	NaN	-161.33407143022367	NaN	2125.807012661347	0.7103960811656859	-148.26355218501834	0.001353143810566006	0.8697549897737988	0.1302450102261995	Infinity	-5.158171228839785	786.9334206213339	-7.2019519351998325	1183.1853277971284
19820000	-156.91172670548616	NaN	-156.91172670548616	NaN	1679.4488702175963	0.7103960811656859	-144.97935722155484	0.0011139677955323542	0.3676461692658869	0.6323538307341114	Infinity	-4.991766162696562	776.7475731263601	-6.230207240069074	1118.8358970072857
19830000	-154.44705010916059	NaN	-154.44705010916059	NaN	1361.206814964308	0.3307548774163213	-142.85149781696663	9.96074535754682E-4	0.8532209208264828	0.14677907917351551	Infinity	-5.010079842320133	720.0723203001166	-6.254717572457508	879.1191617116473
